"results_author","results_date","results_des","results_img","results_title","results_url"
"法制现场","昨天15:47","为深入贯彻落实省防汛抗旱指挥部、省森林防灭火指挥部《关于继续深入开展全省自然灾害风险隐患大排查大整治和安全整治三年行动的通知》和全省防汛抗旱工作视频会议精神,按照全省统一部署,4月14日至16日,省工信厅二级巡视员聂尚颖代表省自然...","https://cambrian-images.cdn.bcebos.com/b1de52b348fd09c6e0e0c81013824d99_1664820880495374.jpeg@w_100,h_100","省自然灾害安全整治和防汛防灭火工作指导检查组到三明市指导检查...","https://baijiahao.baidu.com/s?id=1697454159806388930&wfr=spider&for=pc"
"读史悦史","昨天15:34","到底是天灾还是人祸?对我们有什么启示呢? 假如你读懂了《道德经》的话,对今年世界范围内会发生这些事情就不会感觉到奇怪。 因为老子就曾预言过人类走到今天发生诸多灾难的原因: 昔之得""一""者:天得""一""以清,地得""一""以宁;神得""...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2245569696,140454774&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=ECF234C550A38F411E8CCC170300C0C3&sec=1618987069&t=dcc2ea2edb4b205aa2cfae3f8cd80934","世界各地频繁出现自然灾害,天灾?人祸?道德经早已告诉我们原因","https://baijiahao.baidu.com/s?id=1697452380072324490&wfr=spider&for=pc"
"潇湘晨报","昨天15:32","承德冷凉区春玉米综合试验站承德市农业技术推广站 承德地区影响玉米正常生长的主要气象灾害主要有低温、干旱、强降水、冰雹、大风等。目前播种在即,为减少气象灾害对玉米产量造成严重影响,提早预警,降低农户经济损失,特制定本指导意见。 一、...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","玉米应对气象灾害技术指导意见","https://baijiahao.baidu.com/s?id=1697458616472243340&wfr=spider&for=pc"
"腾讯网","昨天15:28","近日,贵州省应急管理厅会同省自然资源厅、省水利厅、省农业农村厅、省住房和城乡建设厅、省气象局等部门对2021年第一季度全省自然灾害情况进行了会商核定。第一季度,全省自然灾害以风雹灾害为主,局地发生低温冷冻、小型滑坡及崩塌地质灾...","NoPicture","贵州省应急管理厅发布2021年第一季度全省自然灾害基本情况","https://new.qq.com/omn/20210419/20210419A0CIPP00.html"
"芜湖市政务公开网","昨天15:26","中央自然灾害生活补助资金管理和使用政策(情况说明) 澛港街道无中央自然灾害生活补助资金管理和使用政策,特此说明。 扫一扫在手机打开当前页 打印本页","NoPicture","中央自然灾害生活补助资金管理和使用政策(情况说明)","http://www.wuhu.gov.cn/openness/public/6606001/30244281.html"
"芜湖市政务公开网","昨天15:25","中央自然灾害生活补助资金管理和使用分配结果(情况说明) 澛港街道暂无中央自然灾害生活补助资金管理和使用分配结果,特此说明。 扫一扫在手机打开当前页","NoPicture","中央自然灾害生活补助资金管理和使用分配结果(情况说明)","http://www.wuhu.gov.cn/openness/public/6606001/30244261.html"
"腾讯网","昨天15:13","兰州市,兰州将配建160套地质灾害避险安置房 50% 75% 100% 画中画 VIDh3240odbod6 播放模式chromehls 分辨率1600 x 1600 视频宽高486 x 864 音量0% 视频协议https CDNapd-a4d88ecab5b422a9baf6e93e262078be.v.smtcdns.com 下...","NoPicture","兰州市,兰州将配建160套地质灾害避险安置房","https://new.qq.com/omn/20210419/20210419V06Q1C00.html"
"九派新闻","昨天15:05","近日,市自然资源局、应急管理局、水利局、住房和城乡建设局、城市管理局、交通运输局和教育局等七部门联合印发《龙岩市2021年地质灾害防治方案》(下称《方案》)。明确各县(市、区)人民政府要完善应急指挥系统,加强应急抢险队伍建设,指导...","https://cambrian-images.cdn.bcebos.com/2583e765d7b21bace599fb601620530a_1680604191501278.jpeg@w_100,h_100","龙岩市七部门联合印发地质灾害防治方案今年列入各级防范地质灾害...","https://baijiahao.baidu.com/s?id=1697475263703163247&wfr=spider&for=pc"
"潇湘晨报","昨天15:03","4月17日,逊克县委常委、政府副县长宋秋田主持召开逊克县水旱灾害防御工作推进会,传达全省防汛抗旱指挥部防凌会商会议精神,安排部署全县防凌汛工作。 会议指出,据气象部门预测,今年开江时间照常年提前一周左右,加之多种不利因素叠加,极易...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2978580183,140462273&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=AFBB738740D14FCE7A0D95B70300D031&sec=1618987069&t=906c079cfd4edfd45aba4f4207a655c7","黑河市逊克县召开水旱灾害防御工作推进会","https://baijiahao.baidu.com/s?id=1697461398883883401&wfr=spider&for=pc"
"气象小秘书","昨天14:53","4月16日,由樟树市减灾委委员会办公室组织召开4月份自然灾害风险形势会商研判会议,气象、水利、自然资源、林业、应急等部门参加会议,并就近期天气情况以及相关领域自然灾害形势、森林草原防灭火风险形势进行分析研判,对下步防灾减灾工作进行了...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1116103948,140453675&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=268049A53A520DC41A8623A40300A016&sec=1618987069&t=d59d02c0420922c4a8edcada37d7b18d","樟树市召开4月份自然灾害风险形势分析会商会议","https://baijiahao.baidu.com/s?id=1697452166075716376&wfr=spider&for=pc"
"澎湃新闻","6天前","《中华人民共和国传染病防治法》《中华人民共和国突发事件应对法》《突发公共卫生事件应急条例》等规定,公民应当履行的常见传染病防控义务,比如接受疏散、隔离、封锁等,人身活动范围限制,服从人员调集等。 ","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3259401612,2283700831&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=88E2722742A388EC00B9309C0100A080&sec=1618987071&t=3cf0ed0b0c30ebf7acc346e833bcd0a9","【国家安全教育日】系列宣传之人类遗传资源安全及传染病防控","http://www.thepaper.cn/newsDetail_forward_12200676"
"阿甘正说史","6天前","传染病改变世界不仅仅是停留在国家的兴旺上,同时也是影响人类世界的文化、宗教、艺术、传统习俗各个方面,猪肉在伊斯兰教是为禁忌是例子。而在2020年爆发的新冠也正在悄然地改变着地世界,最起码以后对于野味的食用必定是十分的谨慎。关于...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=389362970,140042488&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=5E3806C74A2186CC9C8325B70300500A&sec=1618987071&t=fd52af65b9bc73e3780886f59adf4db1","人类文明的副产品——传染病是如何改变世界的?","https://baijiahao.baidu.com/s?id=1697005820824704912&wfr=spider&for=pc"
"腾讯网","6天前","点击上方蓝字 关注我们春季是呼吸道传染病的好发季节。学校人员比较密集、相对比较集中的地方,一旦出现更是比较容易传播,会对广大师生的工作学习带来较大的影响,因此我们有必要对春季常见的传染病及其预防措施有所了解。常见的传染性疾病...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=1724106134,3038395172&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=FAC4E004D671C9D6521ED3890300E08D&sec=1618987071&t=3c16eaaa3b71ee922af9a4445b765058","科普丨春季传染病防治知识","https://new.qq.com/omn/20210414/20210414A09QQ600.html"
"腾讯网","6天前","当前,新冠肺炎疫情仍在全球蔓延,我国在传染病防控方面有哪些经验?如何利用科学技术推动传染病防控事业发展?对此,经济日报记者近日专访了中国工程院院士、传染病预防控制国家重点实验室主任徐建国。中国工程院……","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=3659400162,921113925&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPG?s=F1138E7494703F92539AF0CD0300F0B9&sec=1618987071&t=9de3313fe78ee70aeb26f9d9f9256939","战胜传染病,我们最有力的武器是什么?","https://new.qq.com/omn/20210414/20210414A09JKO00.html"
"潇湘晨报","6天前","这部法律的出台,在生物安全领域形成国家生物安全战略、法律、政策“三位一体”的生物安全风险防控和治理体系,强化了防控重大传染病和动植物疫情的法律制度,集中体现“以人为本”的立法原则,让生物技术发展更好服务于国家发展、人民幸福、人...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=115907274,140076132&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=ADB06E915EFEFFCE10B89E44030060FD&sec=1618987071&t=ec003360af5f96562cc18b2a61a8b1a2","发现传染病、动植物疫病时该如何做?生物安全法4月15日起施行 知识...","https://baijiahao.baidu.com/s?id=1697046753886156712&wfr=spider&for=pc"
"腾讯网","6天前","新冠肺炎的肆虐,引起了许多人的恐慌。一旦不小心感染了新冠肺炎就会出现如发热、咳嗽等一系列的疾病,严重的话,还会危及到生命。对于新冠肺炎,主要以预防为主。但是在预防新冠肺炎的同时,也要一定要注意预防其他的呼吸道传染病,以下的这...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=3161788916,721544533&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=51D8AB7707024B43265438EE0300E030&sec=1618987071&t=94ce23524fa6ecc1218d566695d51bd2","预防新冠的同时,也不要忘记其他传染病,这些病也要注意","https://new.qq.com/omn/20210414/20210414A08LM600.html"
"时刻准备退休","6天前","猫瘟具有高度传染性,粪便、唾液传播最为常见。病猫体内的病毒通常通过直接或者间接接触易感猫或者直接暴露到环境中而使得猫瘟病毒传播。 有一个“不太成熟的小说法”说是只有幼猫易感猫瘟,实则并非这样,所有年龄的猫均易感染。所以是否...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=987217247,140029659&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=FC928B180DD6E0434C6C45EE0300C0F2&sec=1618987071&t=f05d7b6e75f6f0b03778d838e6a468d6","作为死亡率高达90%的传染病猫瘟,该如何预防和治疗?","https://baijiahao.baidu.com/s?id=1696996890512921790&wfr=spider&for=pc"
"网易新闻","6天前","阳光明媚、景色怡人的暮春之际,也是水痘等传染病高发的时期,郑州市疾控中心专家提醒,外出时一定要注意提防。 水痘是由水痘—带状疱疹病毒引起的急性传染病,主要经呼吸道飞沫和直接接触水痘疱疹液传播,也可通过被病毒污染的用具传播,如...","NoPicture","春季有哪些传染病高发?","http://dy.163.com/article/G7HPFMPN0530JU98.html"
"富春之道","6天前","我其实是大病不患,小病不断。所谓的小病最主要是顽固的失眠所引起的。它始终是我的一个问题,如同我在大学时代所发生的那样。好在我独居一室,没有同学的鼾声或者是其它的噪音干扰我。但门前不远的首都机场路上那风驰电掣的汽车声,...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1294561655,139966805&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=9B0A20C4D031F9DE1484C42103007093&sec=1618987071&t=47a0b2c46d013766131f98cb5fc56260","我是怎么被列入令人恐惧的传染病名单的?找了一圈,是它在作祟","https://baijiahao.baidu.com/s?id=1696929404206008093&wfr=spider&for=pc"
"新浪财经","6天前","对此,经济日报记者近日专访了中国工程院院士、传染病预防控制国家重点实验室主任徐建国。 记者:科技创新对传染病防治工作有哪些作用?传染病防治的创新体现在哪些方面? 徐建国:经验告诉我们,人类战胜传染病的最有力武器就是科学和技术。只有...","https://cambrian-images.cdn.bcebos.com/90a3cc56048cc77b55e93b3d1ba00c0b_1642383032504386.jpeg@w_100,h_100","中国工程院院士徐建国:科学技术是战胜传染病的最有力武器","https://baijiahao.baidu.com/s?id=1696972133801091685&wfr=spider&for=pc"
"川观新闻SCOL","昨天12:17","时光回溯到2013年,芦山7.0级强烈地震造成两百余万人受灾,这是四川及我国继2008年“5·12”汶川8.0级特大地震之后,不到5年时间里再度发生的一次地震灾难。在这之后,雅安市一直致力于提高地震灾害风险防范能力。 最近一年里,雅安在提高...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=120600485,140444087&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=9322C2A64C1B0CCA64142C810300D082&sec=1618987073&t=58563fe0a7fc697f7c3eb1b2ae4873c0","摸清地震灾害风险底数,雅安市着力提升防震减灾能力","https://baijiahao.baidu.com/s?id=1697441861751641091&wfr=spider&for=pc"
"腾讯网","昨天12:13","我市召开2021年汛期地质灾害防治工作 电视电话会议, 我县组织收听收看。 会议总结2020年地质灾害防治工作,分析研判当前防治形势,并就今年地质灾害防治工作进行安排部署。 记者从会上获悉,经过年度会商预测,重庆市2021年地质灾害发生频率总体...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1817959820,1932191026&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=8EB44F8508B9A9CE16B46531030070C3&sec=1618987073&t=22aa238460a1026c1ff4bcee399ec312","防汛保安全!地质灾害防治工作刻不容缓","https://new.qq.com/omn/20210419/20210419A04LSS00.html"
"潇湘晨报","昨天12:03","2021年,越城区水利局印发了《越城区水旱灾害防御应急工作预案》,在全市率先完成《越城区超标准洪水防御预案》修编并报区防指批复,结合防汛抗洪实际,逐一落实应急措施,做到职责明确、运作顺畅,完善应急抢险技术支撑机制,实现水旱灾害防御应急...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","越城:多措并举 夯实水旱灾害防御网","https://baijiahao.baidu.com/s?id=1697442166803844290&wfr=spider&for=pc"
"湘湘带你看社会","昨天12:03","2021年3月11日至3月24日,我厅在厅门户网站再次向社会公众征求《浙江省自然资源厅关于加强风暴潮灾害重点防御区管理的指导意见(征求意见稿)》修改意见,在规定时间内未收到单位和个人反馈意见。 【来源:浙江省自然资源厅】 声明:转载此...","https://cambrian-images.cdn.bcebos.com/3a977fb0fce848d79a77c8ed9fbfc397_1666465784394552.jpeg@w_100,h_100","关于再次公开征求《浙江省自然资源厅关于加强风暴潮灾害重点防御...","https://baijiahao.baidu.com/s?id=1697440645043526002&wfr=spider&for=pc"
"网易","昨天11:58","大家一定要明白的是,灾难是分层次的。灾难刚刚爆发的时候,大部分人是意识不到的,而且这个时候也并不怎么缺粮食。等到时间的推移,到了需要种粮食的时候,人们才突然发现,由于天灾,这些粮食都已经活不了了,这个时候一般也不会出现大的饥荒...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=4000196026,2963597049&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=DAC3722300DAFBCC4E9DF18E0100A0B1&sec=1618987073&t=f88dbb59ddd89c9770ea0c4e64ac7ea1","古人在饥荒时,为何啃树皮也不去捕鱼?原因让人深思","https://www.163.com/dy/article/G7UORFMA053781TW.html"
"潇湘晨报","昨天11:53","制订江山市水旱灾害防御工作预案,成立水旱灾害防御工作领导小组,下设监测预警组、工程调度组、抢险技术组、后勤保障组和信息报送组。督促有山洪灾害防御任务的行政村全面完善山洪灾害防御预案,汛前对大中型水库、小型水库控制运用计划进行审查,...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","江山市“四突出”扎实开展水旱灾害防御工作","https://baijiahao.baidu.com/s?id=1697442001170692403&wfr=spider&for=pc"
"潇湘晨报","昨天11:53","自4月15日正式入汛以来,江山市立足“三个全”,有序推进地质灾害防治工作正式进入备战阶段。 一是全面部署抓落实。国家、省防汛抗旱工作视频会议后,江山市快速反应、积极部署,于省会议结束当天下午就召开了全市2021年度地质灾害防治工作推进...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","江山市立足“三个全”有序推进地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697442005053795028&wfr=spider&for=pc"
"二三里资讯茂名","昨天11:34","茂名网讯为做好做实我市2021年地质灾害防治工作,提升市、县(区)、镇三级地质灾害防治工作能力和水平,近日,市自然资源局在信宜市池洞镇举办茂名市自然资源系统2021年地质灾害防治业务培训班。 本次培训邀请了省地质环境总站高级工程师郑志...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2509455896,140440693&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=C197C7324656EE201ADA69530200F0B9&sec=1618987073&t=684d8cc02216e84a07d6457739765dd7","市自然资源系统强化培训 筑牢地质灾害防治“安全墙”","https://baijiahao.baidu.com/s?id=1697438225538011213&wfr=spider&for=pc"
"潇湘晨报","昨天11:30","为了拯救葡萄幼苗,减轻冻霜灾害,很多葡萄酒产业的酒农们凌晨三、四点在葡萄田中点起篝火,为幼苗加温,度过一个又一个不眠之夜。 根据波尔多葡萄酒业协会的声明,霜冻天气使当地11.1万公顷葡萄园受到了影响,目前具体的损失还在统计,但是...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2669008134,140457757&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=03CC9355F611487E849DF4080100E0D2&sec=1618987073&t=7daf6949238d474cf120bea102ac6f04","葡萄要被冻死了!法国葡萄酒行业预计损失50%产量:遇霜冻灾害、损失...","https://baijiahao.baidu.com/s?id=1697456557126990196&wfr=spider&for=pc"
"网易新闻","昨天11:27","幸而舰上的损管队员及时切断了燃油管道,并启动了机舱内的喷淋装置,避免了灾害进一步扩大。此次事故中,一位名叫曼德拉?辛格?乔汉的海军军官丧生,另有9人受伤。印方称,这名军官上半身被蒸汽严重烧伤,在被送往海军医院时被宣布死亡。 图片...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1355703726,445752043&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=FE02E60F807036254C93CF850300F08F&sec=1618987073&t=1a972ccfd939d093a817fb9c08655438","俄罗斯印度土耳其航母接连起火倒塌:航母灾难事故会传染么?","http://dy.163.com/article/G7UN2U7R0535UEW6.html"
"今日永州","昨天11:17","今日永州讯(江永融媒记者 贺旭 陈丽华)4月16日,江永县组织收听收看全省地质灾害防治工作电视电话会议,副县长高厚德,自然资源局、应急管理局、财政局、公安局等县级单位及乡镇相关负责人出席会议。 会议指出,各级各部门要清醒认识全省地质...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1302705000,140452504&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=ABA441851490B7C05000E9AE03007010&sec=1618987082&t=06bc8a9f2b2801bf994ac1d61de7af0e","江永县组织收听收看全省地质灾害防治工作电视电话会议","https://baijiahao.baidu.com/s?id=1697450906533473317&wfr=spider&for=pc"
"网易","昨天10:59","2021年4月18日,由中国灾害防御协会主办,用研智库有限公司、北京大唐世纪展览展示有限公司承办的“科技铸造安全,创新引领发展——2021中国(北京)国际应急急救技术装备高峰论坛新闻发布会”在锦江富园大酒店隆重举行。中国灾害防御协会常务副秘书...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=4210975683,4142790678&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3CE0038A47AB89494863BB990300D085&sec=1618987082&t=36a61272fb1ef60d08e4839d87e98724","科技铸造安全 创新引领发展——2021中国(北京)国际应急急救技术...","https://www.163.com/news/article/G7UMP1I300019OH3.html"
"网易","昨天10:58","4月15日,诸暨正式入汛。数字化防汛成为今年汛期一大“利器”,我市今年正式上线的“诸暨智慧水利平台”,重点围绕水旱灾害防御进行建设,打造水利智慧监管一系统、水旱灾害防御一张网,包括水灾害防御、河湖库保护、水资源保障、水发展规划、水...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3139129373,1823456003&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=722728E4644D3D4F53A31D830300A09B&sec=1618987082&t=00eb61cde73ee373d797d81fffeb0495","“诸暨智慧水利平台”,守护河湖安澜!|灾害|水利工程|防汛|山塘|...","https://www.163.com/dy/article/G7ULEEJV0528OCAD.html"
"腾讯网","昨天10:38","59年到61年,出生人口急剧下降,61年只有1000万左右。这是为什么呢?可能老一辈的都经历过,这就是三年自然灾害,饭都吃不饱,怎么可能出生率高。 62年到75年,又迎来一波生育高潮,这时候人口问题出现,不是少了,是多了。所以,国家采取了...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=365683063,4067076546&fm=217&app=2&size=f242,162&n=0&g=0n&f=PNG?s=FCCA722B148046E00C34E9D20300E0B1&sec=1618987082&t=c4f9fb7e22c087af7b027ef940371901","哪年出生人口最多,三年自然灾害对人口影响大,近年出生率又怎样","https://new.qq.com/omn/20210418/20210418A07KFK00.html"
"潇湘晨报","昨天10:31","近日,广西壮族自治区召开全区防汛抗旱工作电视电话会议,要求各级各相关部门要认真贯彻落实全国电视电话会议精神,坚持人民至上、生命至上,进一步强化责任担当,认真做好防汛备汛准备、重点江河水库防洪、山洪地质台风灾害防范等工作,统筹做好抗旱...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","...防汛抗旱重点工作 确保江河水库防洪安全,严防山洪地质台风灾害","https://baijiahao.baidu.com/s?id=1697446782208478579&wfr=spider&for=pc"
"品玩","昨天10:28","截止2021年1月,共预警125次自然灾害,包括破坏性地震,滑坡、泥石流、沉降、山洪、山火等。 举报/反馈 发表评论 发表  作者最新文章 奥迪一汽新能源首款纯电车型将在2024年下线 国家铁路局发布《2020年铁道统计公报》 「PW热点」华为高...","https://cambrian-images.cdn.bcebos.com/0e918ad2dd7e00c8024941da938f861b_1544703316321905.jpeg@w_100,h_100","OPPO、小米投资自然灾害预警平台美幻科技","https://baijiahao.baidu.com/s?id=1697434241488168718&wfr=spider&for=pc"
"气象小秘书","昨天10:19","汛期临近,旬阳县麻坪镇按照“汛前排查、汛中巡查、汛后核查”的总要求,采取“四到位”的工作方式,全力做好洪涝地质灾害防治工作,确保人民群众生命和财产安全。  领导到位。该镇及时成立了地质灾害防治工作指挥部,对汛期地质灾害防治工作进...","https://cambrian-images.cdn.bcebos.com/b604caf6d9c89aba9ecfca597d6f0e25_1666454311203170.jpeg@w_100,h_100","旬阳县麻坪镇:“四到位”全力做好地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697433780627274288&wfr=spider&for=pc"
"潇湘晨报","昨天10:14","会议特邀河南省应急管理厅救灾和物资保障处三级调研员卢璐、物资保障中心主任金锋进行现场授课,重点对《自然灾害情况统计制度》、《报灾系统实操与演练》、报灾系统常见问题的解决办法及自然灾害评估方法等内容进行详细讲解。  会议要求,要充...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","禹州市应急管理局组织召开2021年乡镇(街道)灾害信息员业务培训会","https://baijiahao.baidu.com/s?id=1697433526969265397&wfr=spider&for=pc"
"眉山市彭山区人民政府","昨天","2021年4月16日,黄丰镇人民政府联合龚家堰水库管理中心、派出所、卫生院等单位在共和村龚家堰水库开展防汛应急抢险救灾、地质灾害应急处理和森林防灭火综合演练,镇村工作人员、基干民兵等60余人参与演练。演练过程中,应急抢险队伍分别针对...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3835740090,2324154087&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3D83D0130E124E5F541DBCD9030090B1&sec=1618987082&t=416d3efc6afd033838a8d1064475166f","科学演练筑防线——黄丰镇开展防汛应急抢险救灾、地质灾害应急...","http://www.scps.gov.cn/info/1019/73702.htm"
"潇湘晨报","昨天10:06","为提高气象信息员队伍的业务素质及广大干部群众应对山洪灾害的能力,4月16日,船山区举办气象防灾减灾、山洪灾害防治及水库安全管理专题培训班。全区各乡镇、街道相关负责人参加培训。 培训班采取专家面授讲座、师生互动、学员讨论等方式开展教...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1902234059,140446732&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=E9F001C6060929476B1F94110300C092&sec=1618987082&t=718871a4cf55bf5ad669e8680c8aaeca","船山区举办自然灾害安全管理专题培训班","https://baijiahao.baidu.com/s?id=1697444706246562633&wfr=spider&for=pc"
"眉山市彭山区人民政府","昨天","2021年4月16日,黄丰镇人民政府联合龚家堰水库管理中心、派出所、卫生院等单位在共和村龚家堰水库开展防汛应急抢险救灾、地质灾害应急处理和森林防灭火综合演练,镇村工作人员、基干民兵等60余人参与演练。演练过程中,应急抢险队伍分别针对...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3835740090,2324154087&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3D83D0130E124E5F541DBCD9030090B1&sec=1618987084&t=f71daca48203198d9c67e7471a2e9c6e","科学演练筑防线——黄丰镇开展防汛应急抢险救灾、地质灾害应急...","http://www.scps.gov.cn/info/1019/73702.htm"
"潇湘晨报","昨天10:06","为提高气象信息员队伍的业务素质及广大干部群众应对山洪灾害的能力,4月16日,船山区举办气象防灾减灾、山洪灾害防治及水库安全管理专题培训班。全区各乡镇、街道相关负责人参加培训。 培训班采取专家面授讲座、师生互动、学员讨论等方式开展教...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1902234059,140446732&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=E9F001C6060929476B1F94110300C092&sec=1618987084&t=4c44c4c7a3b75750585166f6347b1e56","船山区举办自然灾害安全管理专题培训班","https://baijiahao.baidu.com/s?id=1697444706246562633&wfr=spider&for=pc"
"网易","昨天09:57","本文节选改编自《城市与减灾》2021年第2期,原文题目:自然灾害综合风险评估,作者:杨赛霓。 作者简介 杨赛霓,北京师范大学、应急管理部- 教育部减灾与应急管理研究院教授、博士生导师,兼国家减灾委专家、联合国国际减灾战略亚洲科学技术学术委...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3026020209,1871980598&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=F8947D9010CEDEED1029A844030070F3&sec=1618987084&t=9581769f61bb39d149f85ef330a6a4cb","城市与减灾|杨赛霓:第一次全国普查之自然灾害综合风险评估","https://www.163.com/dy/article/G7UHUM8N05338AF8.html"
"网易","昨天09:51","红网保靖县分站4月19日讯(通讯员 姚芬 徐娇)汛期将至,4月15日,保靖清水坪镇精心组织应急队伍在辖区进行防汛抗洪和地质灾害应急演练。 防汛抗洪演练以持续暴雨为背景,应急指挥部接到夕东村黄土堡水库监测员电话报警:“水库水量超水位警戒...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2538957744,1244209617&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=932263A1544238EE4EB464A00300A012&sec=1618987084&t=45959868ac7b94f86c7b5d218975c0a5","保靖清水坪镇组织开展防汛抗洪应急演练","https://www.163.com/dy/article/G7UHIAAM0514EV7Q.html"
"九派云旅","昨天09:46","开年以来,市水利部门牢固树立底线思维,围绕防范超标准洪水、山洪灾害、水库堤防安全、城区湖区防洪四大风险,坚持“防在全年,重在汛期”,推进水旱灾害防御各项准备工作。 印发《关于做好2021年水旱灾害防御准备工作的通知》《关于切实做好当...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","市水利部门做好水旱灾害防御准备","https://baijiahao.baidu.com/s?id=1697443484226819189&wfr=spider&for=pc"
"潇湘晨报","昨天09:34","4月17日,市委常委、常务副市长潘海燕赴吉县调研地质灾害防治、森林防火及城乡房屋安全隐患排查整治工作。市政府办公室、市应急管理局、市规划和自然资源局相关负责人,吉县县委、县政府负责人参加调研。 在侯家沟地质灾害治理点,潘海燕实地...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","潘海燕在吉县调研地质灾害防治等工作","https://baijiahao.baidu.com/s?id=1697431096417633810&wfr=spider&for=pc"
