"results_author","results_date","results_des","results_img","results_title","results_url"
"旅游与摄影频道","2020年9月14日","关于三角龙湾有这样一段惊心动魄的故事。相传火山喷发后,龙湾出现了一只巨龙,扰的周围百姓惊恐不安。于是王家三兄弟前去屠龙,经过了三天三夜的搏斗,眼看被巨龙吃掉,突然有一颗闪闪发光的宝珠落到了巨龙的身上,顷刻间火山口变成了火山湖...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3830473252,2396083891&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=EB1620C4941A866C049AD1940300909B&sec=1618986527&t=e9286b680a717d5f9149bf1a9d8d5f5a","探秘吉林秘境三角湾,由20万年前火山喷发形成,曾有巨龙出没!","https://baijiahao.baidu.com/s?id=1677791629258452395&wfr=spider&for=pc"
"野兽说游戏","2020年9月13日","圣罗纳市是唯一的一张火山喷发地图,当然,火山喷发的状况一定要让大家看到了,所以下面就是我为大家截取下来的火山喷发时的照片,所以这款游戏的声音效果非常不错,所以在火山喷发的时候带上耳机感受一下身临其境的感觉,难免会觉得有些...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2069684971,202173995&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=69F32FC15E739A511AFC8D0D030060C3&sec=1618986527&t=09a47bea1841582c76ef5cd5ba731741","明日之后:圣罗纳市的火山喷发,带你感受岩浆的炽热","https://baijiahao.baidu.com/s?id=1677704175657205755&wfr=spider&for=pc"
"老蔡看市","2020年9月2日","这是如何识别主力骗线必不可少的一点,有些主力拉升股票时,操作谨慎,股价行进前一高点时,均要试盘,用上影线或高开阴线试探上方抛压,但股价并未下跌,称探路也可。 这种主力利用上影线或高开阴线探路的动向十分明显,探是为了进。 如果...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2865023424,1097738262&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=92C491E254F395DC0E75093703008040&sec=1618986527&t=15dbf188f99a470fe691029da75a37d2","中国股市:个股一旦出现这六大“特质”,股价将如火山喷发般上涨","https://baijiahao.baidu.com/s?id=1676720821838884211&wfr=spider&for=pc"
"仰望星际","2020年9月2日","在国内,小伙伴很少听到中国大地上哪座火山喷发了,并不是国内没有火山,其中最著名的就是黑龙江五大连池火山群,但是由于火山喷发需要特殊的地质环境,比如说板块挤压,所以火山喷发大概率发生在板块的交界处,就比如太平洋“火山带”,这里是...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1190181837,3748689795&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=05B07432C806A70FA4A8E4C3030020B3&sec=1618986527&t=0e82c12c180a1f1ae3c0f36e7e6de310","隆隆作响!太平洋“火环”又一座火山喷发,火山灰柱高达4700米","https://baijiahao.baidu.com/s?id=1676682310320574294&wfr=spider&for=pc"
"历史通宝","2020年9月1日","其实,这火山与温泉两者之间是密切相关的,日本之所以拥有众多天然温泉,是因为日本的活火山非常多。“活火山”是指那些喷发或者可能喷发的火山,不会喷发的火山则被称为“死火山”。 日本虽然是小小岛国,但是,其境内的火山大约有270多座,其...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=125588298,3506558099&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=FEB21DC07636278EE81A841E0300C093&sec=1618986527&t=10ab4349ea30b9857d3bf78aeb5078b5","日本一火山喷发,夺走一万五千人,二十年前再次喷发,至今有危险","https://baijiahao.baidu.com/s?id=1676635467073460021&wfr=spider&for=pc"
"天文在线","2020年8月28日","不仅如此,他们还持有一种似乎有些违背常理的观点:火山喷发可能帮助了地球从小行星撞击中的影响中恢复。 他们用气候和生态的理论模型描述小行星撞击和火山活动带来的损害。撞击对恐龙带来的影响是迅速而直接的,不仅直接杀死了一定区域内的...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1282480928,743142381&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=BB0DB04CF6DE59DE8E82D09703008089&sec=1618986527&t=b85781b987ae8f537467f1ac1a36f353","最新研究表明:小行星杀死了恐龙,但是火山喷发却改善了情况?","https://baijiahao.baidu.com/s?id=1676245986544875871&wfr=spider&for=pc"
"兔斯基聊科学","2020年8月25日","640万年前,在距离澳大利亚东海岸600公里的太平洋海底,一座火山猛烈的喷发了。火山喷发出的岩浆层层堆叠,最终冒出海面,形成了一座高度好几百米的火山岛。 说起火山岛,我们对它的印象应该是那种接近于圆锥形状的小岛。但是这座火山岛的形状...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1894214178,3188872315&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=CD2EB055C0D1DF7E8CBAA4830300608F&sec=1618986527&t=27740053d159f1da3294b8fac5bc256a","640万年前,澳大利亚东海岸一座火山喷发,留下562米高的金字塔岛","https://baijiahao.baidu.com/s?id=1675976325290598297&wfr=spider&for=pc"
"今日永州","昨天11:17","今日永州讯(江永融媒记者 贺旭 陈丽华)4月16日,江永县组织收听收看全省地质灾害防治工作电视电话会议,副县长高厚德,自然资源局、应急管理局、财政局、公安局等县级单位及乡镇相关负责人出席会议。 会议指出,各级各部门要清醒认识全省地质...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1302705000,140452504&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=ABA441851490B7C05000E9AE03007010&sec=1618986532&t=64d863fd9c5fe8e1d4dba52b2fd148ef","江永县组织收听收看全省地质灾害防治工作电视电话会议","https://baijiahao.baidu.com/s?id=1697450906533473317&wfr=spider&for=pc"
"网易","昨天10:59","2021年4月18日,由中国灾害防御协会主办,用研智库有限公司、北京大唐世纪展览展示有限公司承办的“科技铸造安全,创新引领发展——2021中国(北京)国际应急急救技术装备高峰论坛新闻发布会”在锦江富园大酒店隆重举行。中国灾害防御协会常务副秘书...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=4210975683,4142790678&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3CE0038A47AB89494863BB990300D085&sec=1618986532&t=93a04408159fc73561e431ca25472d96","科技铸造安全 创新引领发展——2021中国(北京)国际应急急救技术...","https://www.163.com/news/article/G7UMP1I300019OH3.html"
"网易","昨天10:58","4月15日,诸暨正式入汛。数字化防汛成为今年汛期一大“利器”,我市今年正式上线的“诸暨智慧水利平台”,重点围绕水旱灾害防御进行建设,打造水利智慧监管一系统、水旱灾害防御一张网,包括水灾害防御、河湖库保护、水资源保障、水发展规划、水...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3139129373,1823456003&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=722728E4644D3D4F53A31D830300A09B&sec=1618986532&t=8fc1d6b071c2a67fbff7595d4a294e30","“诸暨智慧水利平台”,守护河湖安澜!|灾害|水利工程|防汛|山塘|...","https://www.163.com/dy/article/G7ULEEJV0528OCAD.html"
"腾讯网","昨天10:44","灾害管理、乡村可持续发展、新冠疫苗等是在国际上具有普遍意义的现实议题,“共享发展”板块希望通过对这些议题的探讨,共同为后疫情时代的科技进步、行业转型和社会管理把脉问诊。 应对重大公共卫生危机 突如其来的新冠肺炎疫情使全球公共卫...","NoPicture","今年博鳌亚洲论坛关注哪些话题?又有哪些精彩看点?速看","https://xw.qq.com/amphtml/20210419A0381L00"
"腾讯网","昨天10:38","59年到61年,出生人口急剧下降,61年只有1000万左右。这是为什么呢?可能老一辈的都经历过,这就是三年自然灾害,饭都吃不饱,怎么可能出生率高。 62年到75年,又迎来一波生育高潮,这时候人口问题出现,不是少了,是多了。所以,国家采取了...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=365683063,4067076546&fm=217&app=2&size=f242,162&n=0&g=0n&f=PNG?s=FCCA722B148046E00C34E9D20300E0B1&sec=1618986532&t=b2b7b93e9efea1b5758fd9b7e2d5d8d6","哪年出生人口最多,三年自然灾害对人口影响大,近年出生率又怎样","https://new.qq.com/omn/20210418/20210418A07KFK00.html"
"潇湘晨报","昨天10:31","近日,广西壮族自治区召开全区防汛抗旱工作电视电话会议,要求各级各相关部门要认真贯彻落实全国电视电话会议精神,坚持人民至上、生命至上,进一步强化责任担当,认真做好防汛备汛准备、重点江河水库防洪、山洪地质台风灾害防范等工作,统筹做好抗旱...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","...防汛抗旱重点工作 确保江河水库防洪安全,严防山洪地质台风灾害","https://baijiahao.baidu.com/s?id=1697446782208478579&wfr=spider&for=pc"
"品玩","昨天10:28","截止2021年1月,共预警125次自然灾害,包括破坏性地震,滑坡、泥石流、沉降、山洪、山火等。 举报/反馈 发表评论 发表  作者最新文章 奥迪一汽新能源首款纯电车型将在2024年下线 国家铁路局发布《2020年铁道统计公报》 「PW热点」华为高...","https://cambrian-images.cdn.bcebos.com/0e918ad2dd7e00c8024941da938f861b_1544703316321905.jpeg@w_100,h_100","OPPO、小米投资自然灾害预警平台美幻科技","https://baijiahao.baidu.com/s?id=1697434241488168718&wfr=spider&for=pc"
"气象小秘书","昨天10:19","汛期临近,旬阳县麻坪镇按照“汛前排查、汛中巡查、汛后核查”的总要求,采取“四到位”的工作方式,全力做好洪涝地质灾害防治工作,确保人民群众生命和财产安全。  领导到位。该镇及时成立了地质灾害防治工作指挥部,对汛期地质灾害防治工作进...","https://cambrian-images.cdn.bcebos.com/b604caf6d9c89aba9ecfca597d6f0e25_1666454311203170.jpeg@w_100,h_100","旬阳县麻坪镇:“四到位”全力做好地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697433780627274288&wfr=spider&for=pc"
"潇湘晨报","昨天10:14","会议特邀河南省应急管理厅救灾和物资保障处三级调研员卢璐、物资保障中心主任金锋进行现场授课,重点对《自然灾害情况统计制度》、《报灾系统实操与演练》、报灾系统常见问题的解决办法及自然灾害评估方法等内容进行详细讲解。  会议要求,要充...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","禹州市应急管理局组织召开2021年乡镇(街道)灾害信息员业务培训会","https://baijiahao.baidu.com/s?id=1697433526969265397&wfr=spider&for=pc"
"眉山市彭山区人民政府","昨天","2021年4月16日,黄丰镇人民政府联合龚家堰水库管理中心、派出所、卫生院等单位在共和村龚家堰水库开展防汛应急抢险救灾、地质灾害应急处理和森林防灭火综合演练,镇村工作人员、基干民兵等60余人参与演练。演练过程中,应急抢险队伍分别针对...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3835740090,2324154087&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3D83D0130E124E5F541DBCD9030090B1&sec=1618986532&t=675591291e6e67ebf10e368dcb338f5d","科学演练筑防线——黄丰镇开展防汛应急抢险救灾、地质灾害应急...","http://www.scps.gov.cn/info/1019/73702.htm"
"潇湘晨报","昨天10:06","为提高气象信息员队伍的业务素质及广大干部群众应对山洪灾害的能力,4月16日,船山区举办气象防灾减灾、山洪灾害防治及水库安全管理专题培训班。全区各乡镇、街道相关负责人参加培训。 培训班采取专家面授讲座、师生互动、学员讨论等方式开展教...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1902234059,140446732&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=E9F001C6060929476B1F94110300C092&sec=1618986542&t=84a67845dc0daf9a6d01e224f518e736","船山区举办自然灾害安全管理专题培训班","https://baijiahao.baidu.com/s?id=1697444706246562633&wfr=spider&for=pc"
"网易","昨天09:57","本文节选改编自《城市与减灾》2021年第2期,原文题目:自然灾害综合风险评估,作者:杨赛霓。 作者简介 杨赛霓,北京师范大学、应急管理部- 教育部减灾与应急管理研究院教授、博士生导师,兼国家减灾委专家、联合国国际减灾战略亚洲科学技术学术委...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3026020209,1871980598&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=F8947D9010CEDEED1029A844030070F3&sec=1618986542&t=0f929eb6154965ac70e08c44d9af7541","城市与减灾|杨赛霓:第一次全国普查之自然灾害综合风险评估","https://www.163.com/dy/article/G7UHUM8N05338AF8.html"
"网易","昨天09:51","红网保靖县分站4月19日讯(通讯员 姚芬 徐娇)汛期将至,4月15日,保靖清水坪镇精心组织应急队伍在辖区进行防汛抗洪和地质灾害应急演练。 防汛抗洪演练以持续暴雨为背景,应急指挥部接到夕东村黄土堡水库监测员电话报警:“水库水量超水位警戒...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2538957744,1244209617&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=932263A1544238EE4EB464A00300A012&sec=1618986542&t=95db7d023c8ceda288d6029e2d56a75b","保靖清水坪镇组织开展防汛抗洪应急演练","https://www.163.com/dy/article/G7UHIAAM0514EV7Q.html"
"九派云旅","昨天09:46","开年以来,市水利部门牢固树立底线思维,围绕防范超标准洪水、山洪灾害、水库堤防安全、城区湖区防洪四大风险,坚持“防在全年,重在汛期”,推进水旱灾害防御各项准备工作。 印发《关于做好2021年水旱灾害防御准备工作的通知》《关于切实做好当...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","市水利部门做好水旱灾害防御准备","https://baijiahao.baidu.com/s?id=1697443484226819189&wfr=spider&for=pc"
"潇湘晨报","昨天09:34","4月17日,市委常委、常务副市长潘海燕赴吉县调研地质灾害防治、森林防火及城乡房屋安全隐患排查整治工作。市政府办公室、市应急管理局、市规划和自然资源局相关负责人,吉县县委、县政府负责人参加调研。 在侯家沟地质灾害治理点,潘海燕实地...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","潘海燕在吉县调研地质灾害防治等工作","https://baijiahao.baidu.com/s?id=1697431096417633810&wfr=spider&for=pc"
"红网","昨天09:29","红网时刻湘西4月19日讯(通讯员 吴正龙)汛期来临,为严防地质灾害安全事故的发生,掌握境内地质灾害隐患点和地质灾害易发地段的实际情况,近日,凤凰县水打田乡组织乡应急办、村负责人对全乡地质灾害隐患点进行现场巡查。 巡查组一行先后来到红...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3729835112,140433671&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=CB360EC1D853E9CE1BB01D210300F0D3&sec=1618986542&t=46bc82fc7cb75fddf3b70a2157a233e5","凤凰:水打田乡开展地质灾害点巡查","https://baijiahao.baidu.com/s?id=1697430687845639803&wfr=spider&for=pc"
"腾讯网","昨天09:13","宁波市于4月15日入汛。气象部门最新发布汛期气候趋势预测,今年汛期降水量接近常年,北多南少分布,梅雨量比常年略偏多,高温日数比常年略偏多,影响宁波市的台风个数接近常年略偏多,局地强对流灾害较重。 ","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=2094899356,3148012511&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=F5B60F742632762D4C8F115C030080BA&sec=1618986542&t=3e2e2fe35ad5e956a74506c8b99bc133","宁波今年汛期降水量接近常年,入梅时间或略偏早","https://xw.qq.com/cmsid/20210419A01T0200"
"红网","昨天09:05","红网时刻4月16日讯(通讯员 雷海波 谢兰雄)4月16日,嘉禾县自然资源局会同技术单位及时处置当地一起突发地质灾害事件,因该局处理及时、措施得当,未造成人员伤亡。 据悉,嘉禾县在4月15日夜晚受连续强降雨侵蚀影响,该县武警中队附近突发山...","https://cambrian-images.cdn.bcebos.com/d400fe19b97213bee8a175348c25c88f_1566248435989082.jpeg@w_100,h_100","嘉禾县自然资源局快速处置一起突发地质灾害","https://baijiahao.baidu.com/s?id=1697428931490090695&wfr=spider&for=pc"
"网易新闻","昨天08:43","4月18日,市自然资源局相关负责人走进兰州电视台《落实进行时》栏目直播间,就我市地质灾害防治、自然资源开发利用、国土空间规划、生态修复、耕地保护等工作方面与大家进行沟通交流。 我市将配建地质灾害避险安置房 在当天的节目中,地质...","NoPicture","我市将配建地质灾害避险安置房 市自然资源局做客《落实进行时》","http://dy.163.com/article/G7UDLO1P0534J2WD.html"
"二三里资讯甘孜","昨天08:34","成都市应急管理局相关负责人透露,未来成都将建设自然灾害预警平台和“一张图”决策支持系统,提升预警信息发布的覆盖面、精准度和实效性。“其中将新建、改造地震监测预警台站46个,地震预警终端将覆盖人员密集场所及重点区域,实现地震监测预警...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1779189987,140430203&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=C197C7324656EE201ADA69530200F0B9&sec=1618986542&t=deaa1952e0671311d47eae9cc5738340","成都:做强“城市大脑” 做细“神经末梢”","https://baijiahao.baidu.com/s?id=1697426958347643105&wfr=spider&for=pc"
"澎湃新闻","2020年6月16日","一般来说,火山的爆发是由于地质构造运动,板块活动等引起,但是你知道吗?降水量过大,居然也可能引起火山大爆发。 图片来源于微博 大雨如何导致火山喷发? 位于美国夏","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=287714809,766488564&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=8F80AC4552718FCC001884BC0300C000&sec=1618986543&t=d0a55b2ae80bc991d7413ec14eacfc76","强降雨会引发火山喷发?还真是这么回事","http://www.thepaper.cn/newsDetail_forward_7861896"
"环球网","2020年6月10日","近日,《自然·通讯》报道了一项关于奥陶纪末生物大灭绝的研究成果,中国科学技术大学沈延安研究团队发现,在奥陶纪末生物灭绝事件的过程中硫同位素产生了非质量分馏,提出“平流层火山喷发”是奥陶纪末生命灭绝事件的驱动机制。  长久以来,奥陶纪...","https://cambrian-images.cdn.bcebos.com/4abbff0a59588ce5f14a4b6923ee62e6_1549608413453462.jpeg@w_100,h_100","奥陶纪末生物大灭绝 新证据暗示火山喷发是“最大嫌疑人”","https://baijiahao.baidu.com/s?id=1669067882561993571&wfr=spider&for=pc"
"虎嗅APP","2020年6月9日","火山喷发,一定有岩浆,岩浆是滚烫滚烫的,所以火山喷发后气候会变暖。 然而…… 火山喷发遏制全球变暖? 我们知道,火山爆发可以向平流层注入SO2和火山灰,在平流层臭氧的氧化下,它们迅速转化为硫酸盐气溶胶。由于在这一层几乎没有天气...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=4104316958,3160689761&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=DE9004C7A2FB9A7510E224BD0300A049&sec=1618986543&t=ed827b7501e4cc2f26ff637ea343de47","火山喷发后,气候会变暖还是变冷?-虎嗅网","https://www.huxiu.com/article/361495.html"
"寰宇科学新观察","2020年6月6日","在这种新的干预措施中使用的火山玻璃材料是珍珠岩。珍珠岩是一种火山喷发形成的酸性熔岩,经急剧冷却而成的玻璃质岩石,因其具有珍珠裂隙结构而得名。珍珠岩是一种工业矿物,最常被作为土壤添加剂用于建筑和园林建设。 由珍珠岩制成的杀虫剂...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1227197979,1368492971&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=C7183CC590126FC41AAC6D2D03008040&sec=1618986543&t=99f23d8c3b3d9d1b0d0d6054a04c9e74","非洲的蚊子也许不会想到,它们有一天会被火山喷发的物质消灭","https://baijiahao.baidu.com/s?id=1668763535706908851&wfr=spider&for=pc"
"环球网","2020年6月1日","中新网6月1日电 据俄罗斯卫星网报道,据俄科学院远东分院火山学与地震学研究所堪察加火山喷发应急响应小组消息,位于堪察加半岛的克柳切夫火山喷发,烟柱高达5500米。  消息说,“火山灰喷发发生在当地时间6月1日早上,喷发高度达为海拔...","https://cambrian-images.cdn.bcebos.com/4abbff0a59588ce5f14a4b6923ee62e6_1549608413453462.jpeg@w_100,h_100","俄罗斯堪察加克柳切夫火山喷发 烟柱高达5500米","https://baijiahao.baidu.com/s?id=1668273458618489282&wfr=spider&for=pc"
"新华网客户端","2020年5月30日","其次,虽然这样的地下水压力变化有可能引发地震(2018年喷发初期,基拉韦厄火山周围也的确发生过一次6.9级地震),但是,地震可能会使积聚在岩浆房周围地层中的压力得到释放,压力减小的岩浆则更难“突出重围”向地表移动,这反而抑制了火山喷发...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3338307103,801868510&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=7410AC3B4B527A45144611F00300C06B&sec=1618986543&t=668f38c052a5d0650d834c40640bddf6","暴雨后不见彩虹,却引来一场持续四个月的火山喷发?","https://baijiahao.baidu.com/s?id=1668117068707963543&wfr=spider&for=pc"
"网易手游频道","2020年5月27日","各地异动频发的这段时间里,不安、猜测、还有恐慌笼罩在明日大陆的上空。可当火山爆发的那一刻,你,又会怎么做呢? 5月28日,《明日之后》火山大爆发版本明日正式上线。 结局由你来书写! 作者最新文章 明日之后:火山喷发在即!幸存者们...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=309809146,1136624453&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=FF2404C60D120CD01ED335B00300F019&sec=1618986543&t=f241bdd6fb727bb1ac0cda937f94937d","明日之后:火山喷发在即!幸存者们如何保卫明日大陆?","https://baijiahao.baidu.com/s?id=1667817998652921280&wfr=spider&for=pc"
"文艺蜀黍看世界","2020年5月26日","早几年的时候,大峡谷中的木栈道并没有修缮完成,人们是可以走到那些黑色巨型火山岩之中的。那时候没有人能不被震撼到,因为对于我们普通人来说,第一次看到这样大面积的火山岩,再遥想起万余年前火山喷发时的壮烈的场景,怎能不为之震...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2038121380,2022046339&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=EABB1CC1527A0F8C3291CC7403008093&sec=1618986543&t=0eb92c96ed85822ffbd8ab26e4856163","中国有一条独一无二的峡谷,是由火山喷发熔岩流淌而形成的,震撼","https://baijiahao.baidu.com/s?id=1667759133040672145&wfr=spider&for=pc"
"科学爆发点","2020年5月25日","我们认为火山喷发的过程是非常短暂急促的,从火山口喷发之后,就会瞬间结束,其实火山喷发的过程也是非常复杂的,它持续的时间也没有我们想象当中的那么短,一般会在几个月或者是一年左右,火山喷发结束之后就会进入休眠的状态,等待着下一次的...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=3065815029,1267085153&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=F706DB0D0859CAC6461835D40300C0B9&sec=1618986543&t=70b5b1d1ae8798c9a8216903cfb387f7","奇怪!这座火山喷发的时候,人们不仅不躲开,还伸手去触碰!","https://baijiahao.baidu.com/s?id=1667650013938169405&wfr=spider&for=pc"
"红网","2020年5月15日","红网时刻5月15日讯(记者 吴思静 刘良骏 摄影 段智为)5月15日傍晚七点,摄影师段智为在长沙贺龙体校拍摄到了美丽的“火烧云”景象。天空在夕阳的映照下被渲染成红色,犹如下方有一个正在喷发的火山口,令人炫目。 火烧云是指日出或日落...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=1212119983,2989717968&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=1A23C205706C4D2C06B23DF10300C038&sec=1618986543&t=cbe1606aa122874f36a0c8fb62a80cf2","视频丨长沙县上空惊现“火山喷发”","https://baijiahao.baidu.com/s?id=1666766932195838650&wfr=spider&for=pc"
"法制现场播报","前天19:42","经过连州市政府组织相关部门和大路边镇政府的细致工作,陈家磅地质灾害隐患点少数返村耕作居住的农户日前完成搬迁安置,这宣告了该地质灾害隐患点全面完成整村搬迁安置,彻底消除了陈家磅旧址的安全隐患,保障了群众的生命财产安全。下阶段,当地...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=359809606,140384906&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=55EBB355345955C65200554003006031&sec=1618986547&t=815ca8967ce7edbd5a267a5a312e9808","造福群众!连州陈家磅地质灾害点全面完成整村搬迁","https://baijiahao.baidu.com/s?id=1697378333762937796&wfr=spider&for=pc"
"气象小秘书","前天18:54","据气象预测,4月16晚-17日清晨,宝鸡陇县、千阳县、麟游县、太白县以及凤翔区、岐山县、扶风县北部地面降温,可能发生霜冻。对此,市委、市政府高度重视,市县农业农村部门积极应对,成功防御了低温霜冻,最大程度减轻了灾害对果业生产的影响。","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2344568870,140382105&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=F246D10CEE546FCC3AB075D3030050BC&sec=1618986547&t=c03170f99f10908a319a7a2c50fb26b3","抓早动快 宝鸡霜冻灾害防御有成效","https://baijiahao.baidu.com/s?id=1697375315125194195&wfr=spider&for=pc"
"腾讯网","前天18:23","这样的预测不是谣言,因为从当前气候的发展趋势来看,我们频繁地使用各种各样的科技,已经是令我们的生态环境遭到了严重的破坏,各种极端的自然灾害和气候也开始频繁的出现,不说别的,就光说2020年,全年的平均气温就创下了历史记录。 ","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=4031965127,2843242622&fm=217&app=2&size=f242,162&n=0&g=0n&f=PNG?s=D45239C4101235D64E79E1170300D0CB&sec=1618986547&t=170943d9b0719d4fc4d8a8480c3854c1","霍金到底预言了什么?中国不复存在?最近的灾难就在2023年?","https://new.qq.com/rain/a/20210418A078V200"
"网易","前天18:07","广西全省降雨 暴雨、雷暴大风相伴 谨防山体滑坡等灾害 今晚桂东南还有较强降雨,局部有暴雨并伴有雷暴大风等强对流天气,明天起广西的降雨逐渐东移并减弱,但还是要注意防范局地强降雨可能会引起的山体滑坡,道路坍塌等次生灾害。","NoPicture","广西全省降雨 暴雨、雷暴大风相伴 谨防山体滑坡等灾害","https://www.163.com/news/article/G7SRJVRQ00019K82.html"
"趣观天下","前天18:01","随着镇防指指挥长汤庆一声令下,标志着矮寨镇2021年度汛期应急演练正式拉开帷幕。 4月16日,矮寨镇在大兴社区德茹地质灾害点举行防汛应急演练,模拟受连续降雨和强降雨诱发,德茹村地灾隐患点山体滑坡后缘裂缝突然加大,前缘局部发生小滑塌...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3759104865,140383697&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=B3820CEB54530FD80828A53003000053&sec=1618986547&t=d88e5518171ffdb50623ed2eaa760cc9","吉首市矮寨镇:开展辖区地质灾害点应急演练","https://baijiahao.baidu.com/s?id=1697377025804696455&wfr=spider&for=pc"
"腾讯网","前天18:01","山洪、泥石流等灾害 总之一句话▽ 4月17日 “五一”假期首日火车票 率先通过 互联网和电话方式 开始销售 根据放假安排 今年“五一”假期 放假时间为 5月1日至5日,共5天 为了方便旅客购票 ...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3785744109,1105471803&fm=217&app=2&size=f242,162&n=0&g=0n&f=GIF?s=3210C42209465ACA82D881DE00001031&sec=1618986547&t=2e58009e3b7b82b0987fae8b9c60e959","雨雨雨 大雨暴雨…邓州下周的天气太刺激了!","https://new.qq.com/omn/20210418/20210418A070RV00.html"
