,动词,词频
2003,累积,3
2056,唤醒,3
2060,贯穿,3
2005,等到,3
3134,呼呼,3
3098,撞向,3
399,汲取,3
3309,搬家,3
3108,撞倒,3
5047,发病,3
1981,开 ,3
5045,高涨,3
520,查办,3
4462,拍到,3
1984,显,3
1418,穿越,3
2185,推,3
3143,下行,3
3144,看见,3
3146,指令,3
3147,挂车,3
2075,确诊,3
3148,复制,3
3149, 与,3
2066,压制,3
3163,运输,3
494,进驻,3
2785,离世,3
4937,滋生,3
5448,患,3
4689,引爆,3
2566,拿下,3
1297,制成,3
2576,危及,3
1220,训练,3
1204,扎进,3
2585,借,3
1202,忍受,3
2590,报名,3
2371,笑,3
1201,动,3
2367,追踪,3
2365,出口,3
5369,封闭,3
1225,扬扬,3
2352,加息,3
1186,冻死,3
2348,开盘,3
2345,浸泡,3
2342,公开,3
4672,重伤,3
2339,测试,3
2656,耐人寻味,3
1310,驻守,3
4867,审议,3
1174,解,3
2329,见底,3
1224,畅通,3
2552,官宣,3
1132, 度,3
4816,帮,3
2440,登上,3
2484,放出,3
4770,划分,3
4769,并于,3
4768,狠抓,3
2495,高潮迭起,3
1263,发电,3
4767,夺取,3
2428,重现,3
4766,协作,3
4765,注视,3
2425,表演,3
1247,入冬,3
1230,移交,3
4763,重复,3
4762,筑成,3
2505,坐镇,3
2415, 身,3
2517,追求,3
2409,蒸发,3
2518,出兵,3
2404,使出,3
4742,宣传,3
2539,中,3
4741,并发,3
4740,各司其职,3
2327,警醒,3
1130,生还 ,3
774,堵住,3
832,堆放,3
1327,出国,3
969,整顿,3
2779,紧闭,3
4605,疏忽,3
2798,飘落,3
927,落到,3
881,直言,3
4918,生病,3
2235,请教,3
2232,裹挟,3
862,善于,3
847,连接,3
2871,负,3
2273,行走,3
1341,征服,3
2885,拉起,3
4574,监控,3
3439,誓言,3
2207,操纵,3
2899,增援,3
2205,逝世,3
2914,检修,3
2918,获救,3
2197,排名,3
2196,加盟,3
784,出厂,3
2764,火光冲天,3
4620,中止,3
4871,联系 ,3
4633,悬挂,3
4872,映,3
2686,暗藏,3
2317,庆幸,3
2699,烧没,3
1117,着,3
2312,死亡 ,3
2311,出任,3
2701,下车,3
1114,承建,3
1107,行走 ,3
2711,吸烟,3
4638,带到,3
4631,停留,3
980,增进,3
2298,计划,3
1087,赏,3
2296,消耗,3
2733,着火 ,3
2291,剩余,3
2289,跳,3
2737,失火,3
2741,烧掉,3
2743,殃及,3
2282,形容,3
1055,演变,3
4895,修,3
3435,抄底,3
2458,尝试,3
1491,足,3
3995,致力,3
4221,施救,3
3856,告终,3
1686,结冰,3
3857,开战,3
3614,听见,3
1505,升温,3
4162,丧,3
4161, 备受,3
1512,转发,3
1516,出世,3
253,反思,3
1679,注入,3
1614,裹,3
1619,焊接,3
1867,撤退,3
3864,为首,3
104,排入,3
4232, 谢谢,3
304,团结,3
1559, 住,3
1524,拥堵,3
1873,转入,3
1668,演,3
3734,声称,3
3508,时隔,3
3733,言 ,3
1565,攻陷,3
3535,栽,3
1611,庆祝,3
4173,新建,3
4198,淹,3
1720,装载,3
1499,敲门,3
4028,选定,3
4029,普查,3
3819,喷向,3
268,通告,3
3562,脱落,3
3803,躲,3
4020,如同,3
3793,运送,3
3558,坐落,3
3792,奉命,3
294,适用,3
4182,发稿,3
4046,入侵,3
230,运转 ,3
1827,吸取,3
4209,开往,3
4211,拉响,3
4214,淹 ,3
4057,解放,3
3595,传,3
1696,习以为常,3
3759,率领,3
3503,省,3
1719,联动,3
3877,鲜为人知,3
1794,偏低,3
5148, 冲,3
4119,铭记,3
3934, 位于,3
3943,源自,3
1622,泡,3
3924,承受,3
3952,堪称,3
3675,产,3
1652,遮挡,3
149,突出 ,3
3712,落后,3
3663,参考,3
3956,招募,3
237,至今,3
3908,推测,3
3966,依靠,3
3962,晒,3
3450,上调,3
1624,凝固,3
3940,带有,3
3984,众所周知,3
4095,援,3
4096,保卫,3
1771,看似,3
3449,致信,3
234,增,3
3699,勘察,3
4250,自救,3
4284,俯瞰,3
984,盯,2
4105,如法炮制,2
4564,闹,2
3768,饱受,2
4063,参战,2
3767,渴望,2
147,制止,2
4027,旨在,2
974,立案,2
4619,着陆 ,2
2769,呼救,2
3698,相近,2
3770,驱逐,2
2902,燃放,2
4621,降落,2
4068,并称,2
115,清运,2
4043,换,2
5526,任重而道远 ,2
4629,降落 ,2
4104,取胜,2
5394,解析,2
2742,失火 ,2
2890,弥漫,2
1085,攀登,2
122,收,2
1058,审批,2
3778,攻击,2
4055,炮击,2
2755,玩耍,2
824,煮,2
4103,动用,2
2773,扑,2
4069,OO neo,2
938,移送,2
2851,烧死,2
5388,划为,2
4076,打醒,2
934,倡导,2
4100,援建,2
920,将,2
5411,落户,2
3721,参军,2
5412,互补,2
3745,对准,2
879,推卸,2
3722,说话,2
2824,死去,2
876,养殖,2
5416,出疹,2
5417,更正 ,2
2832,培训,2
3732,等同于,2
3731,退让,2
865,批捕,2
2854,聘用,2
839,守卫,2
5430,踏青,2
943,彰显,2
2775,冲向,2
2778,密闭,2
5422,输入,2
2882,支付,2
2881,收受,2
2880,谋取,2
4612,游荡,2
4610,身处,2
945,委托,2
2791,侵权,2
2799,挽回,2
2878,多措,2
940,小觑,2
2876,过火,2
2796,披,2
4102,败北 ,2
3754,威慑,2
3749,加热,2
2869,双开,2
4101,强加,2
937,吸入,2
4291,浸 ,2
4023,嫁给,2
2587,承载,2
2525,跌超,2
2528,失守,2
3983,抬,2
2530,市场化,2
1233,除冰,2
4745,疑惑,2
4743,对比,2
3985,靠前,2
3878,建国,2
1226,装饰,2
4736,谈到,2
3876,改名,2
4732,就 ,2
4730,化为,2
3875,拖,2
3986,异化,2
2565,抬高,2
3873,缅怀,2
3987,美化,2
2567,热议,2
4719,靠泊,2
2573, 放,2
3988,耿耿于怀,2
3989,记恨,2
3990,引用,2
3991,打完,2
97,召集,2
1235,铲除,2
92,不止,2
3883,旷日持久,2
3918,企图,2
2461,惊讶,2
2462,惊叹,2
2470,当属,2
4781,考,2
4780,立下,2
2478,闻,2
4779,名震,2
4778,困在,2
4777,闪烁,2
4776,调 ,2
1248,储备,2
3920,同 ,2
2496,惊呼,2
2515,习惯,2
3959,摊牌,2
3897,断 ,2
3893,揭开,2
3979,上场,2
2503,挑选,2
1246,过冬,2
3980,逼退,2
1242,封山,2
2511,探寻,2
3981,轰炸,2
2512,逃避,2
3982,忍 ,2
1203,拍戏,2
3994,填过,2
3816,拨动,2
4706, 站,2
1176,补充,2
3839,历时,2
4011,残害,2
1173,发扬,2
4012,剥夺,2
4013,组合,2
4014,沟通,2
4016,胜利,2
4017,率部,2
1127,种好,2
1123,破,2
2684,惊心动魄,2
1122,新增,2
4018,扛,2
3829,高 ,2
3828,争夺,2
2697,乘坐,2
4019,撑,2
3826,解体,2
3824,投下,2
3821,喷射,2
3820,染黑,2
2704,充电 ,2
2707,警示,2
3818,咆哮,2
2712,喝醉,2
4639,发送,2
3840,发生于,2
2668,回顾,2
2662,撰写,2
2631,少 ,2
5365,春播,2
3996,充栋,2
1199,遇见,2
2605,曝,2
4695,贡献,2
3861,臣服,2
2619,称赞,2
3860,忘怀,2
5370,露脸,2
3997,一触即发 ,2
5371,让位于,2
1188,砥砺,2
2632,追上,2
2661,放下,2
3998,多如牛毛 ,2
5372,叠像,2
4679,访,2
5373,雨,2
3999,屈指可数,2
5374,警戒,2
4000,  谢晋,2
4673,辨别,2
4004,授予,2
3848,耗时,2
1179,流放,2
3844,进攻,2
4558,毁灭 ,2
2964,逃跑,2
5525, 处,2
3293,撞到,2
4382,增派,2
4381,吓坏,2
404,融入,2
4226,来往,2
4227,自打,2
4228,后 ,2
3281,肯,2
3282,炸裂,2
4229,走街串户,2
3284,窒息,2
3524,护住,2
3287,录制,2
4374,辟谣,2
3295,无关紧要,2
4360,驰援,2
4230,压塌,2
402,忘,2
401,传承,2
3302, 拜登,2
306,普及,2
400,领悟,2
3516,砸到,2
3306,偿还,2
309,懂,2
3307,支援,2
4236,掩埋 ,2
4237,埋压,2
3311,收紧,2
4383,积水,2
4385,泛滥,2
4386,涌出,2
408,操作,2
1256,晒出,2
3219,索要,2
3221,插,2
4413,减灾,2
4412,未雨绸缪,2
468,作用,2
466,取证,2
463,设有,2
462,查封,2
3542,变为,2
4408,追责,2
4218,据,2
3540,分配,2
3539,收回,2
3241,腐烂,2
3242,迷路,2
3243,过年,2
3244,逃命,2
4220,夹杂,2
3253,刮碰,2
3534,抱入,2
3254,擦伤,2
4222,压塌 ,2
3265,下班,2
3266,申请,2
3267,驳回,2
4225,土生土长,2
4362,做成,2
4359,调拨,2
3208,翘起,2
3412,取代,2
3386,陷,2
3390,体会,2
4313,赶,2
3392,算了,2
4311,规划,2
4276,吃完,2
3399,接下来,2
4305,搬到,2
3459,降息,2
4299,涌入,2
4298,定,2
3410,渡过,2
4297,解封,2
3413,收缩,2
3318,衰退,2
3414,幸免,2
3454,显现,2
3417,排队,2
3453,超出,2
342,转办,2
4283,摄影,2
332,察看,2
329,压实,2
4285,饱和,2
3443,划拨,2
3433, 倒,2
4287,控,2
4292,从化,2
3461,中断 ,2
4271,搬运,2
349,反弹 ,2
4319,争分夺秒 ,2
395,缺失,2
394,禁止,2
4358,运抵,2
3328,下调,2
3501,传说,2
3498,登,2
3336,放缓,2
4345,互救,2
4252,切忌,2
3489,干预,2
4255,到货,2
3346,规避,2
3351,收购,2
3481,积聚,2
4334,松懈,2
3355,指向,2
3358,抛弃,2
4329,悬空,2
3362,读,2
3479,常用,2
4267,前所未有 ,2
3367,处在,2
3374,撒,2
3470,沦为,2
3376,史无前例,2
3377,濒临,2
4320,社评,2
3214,超载,2
4213,滞留,2
4112,押送,2
3030,受困,2
3004,拍照,2
3646,交代,2
754,罚 ,2
749,责成,2
3645,缺乏,2
3641,紧邻,2
3018,没,2
744,封堵,2
4149,冲刷,2
3023,发于,2
3637,冲垮,2
3635,炸飞,2
3029,占到,2
3031,来自于,2
5474,提请,2
3038,判,2
3040,获刑,2
727,描绘,2
3042,负有,2
3634,类似,2
3631,扔进,2
4155,小 ,2
723,判令,2
721,密接,2
3621,疏通,2
717,摆,2
3616,拆掉,2
3062,泄漏,2
3651,改建,2
4509,隶属于,2
2996,下滑,2
2995,生还,2
4556,指责,2
4115,津津乐道 ,2
3685,吸收,2
782,回去,2
2925,幸存,2
3684,压垮,2
3677,凉,2
2949,就近,2
2950,消防,2
4535,膨胀,2
3673,安,2
4529,促使,2
3666,逝去,2
3440,合作 ,2
4130, 帮,2
2967,扑灭 ,2
4526,管制,2
2980,翻 ,2
2982,倾家荡产,2
3662,接入,2
2983,酿成,2
2984,刻不容缓,2
761,驱车,2
4138,破裂,2
3653,涉事,2
4511,观测,2
4510,坠毁,2
3063,自燃,2
3611,昭示,2
3551,喜,2
3160,制动,2
3141,心存,2
3142,撞毁,2
3570,折叠,2
3145,面目全非,2
271,锁定,2
4200,毁 ,2
3565,砸在,2
4202,垮塌,2
3151,压住,2
3154,发来,2
3157,受伤 ,2
3158,攀升,2
3159,按下,2
497,放任,2
647,搞,2
3561,露,2
4450,猜测,2
3165,解救,2
4204,除,2
3559,断裂 ,2
3173,碰上,2
3179,打盹,2
4441,探路,2
4207,溺亡,2
3182,骗,2
479,出击,2
4208,脱轨,2
3196,遇上,2
3139,老生常谈,2
4455,带出,2
3135,睡 ,2
263,严禁,2
3078,获批,2
3610,封,2
3079,转弯,2
3081,撞在,2
4171,击穿,2
3087,拨打,2
4477,观光,2
559,协商,2
4174,逃,2
4475,悼念,2
556,跨,2
3097,失控 ,2
3102,途经,2
552,抓紧,2
3104,穿过,2
3105,接近于,2
3106,趋于,2
5517,恐慌,2
3589,占有,2
516,漠视,2
5485,提交,2
510,问责,2
3124,改掉,2
3126,相交,2
4459,收藏,2
3130,营救,2
3133, 醉酒,2
4416,休眠,2
1969,拦住,2
5097,装,2
4954,交替,2
4906,刷屏,2
2225,签署,2
1908,登记,2
1359,热火朝天,2
2169,上线 ,2
1817,袭来,2
5001,分泌,2
4855,睡,2
5343,图源,2
1776,题,2
2356,泼,2
4924,食用,2
2228,多,2
4997,颁发,2
1910,爆盆,2
2082,办厂,2
4857,默哀,2
4995,报考,2
2125,荣膺,2
1774,冰冻,2
1507,关爱,2
4920,剪去,2
1508,奋斗,2
1472,了 ,2
2088,转冷,2
2295,搬,2
5067,踏浪,2
1428,合并,2
2090,焦虑,2
5085,闪,2
1598, 会,2
5060,搭档,2
1424,取暖,2
1961,献礼,2
1470,收拾,2
1706,有条不紊,2
1905,隔离,2
1603,拉练,2
5161,放火,2
1396,逆行,2
4845,退化,2
2372,抛售,2
1712,废弃,2
2131,回头,2
5009,打药,2
1714,分手,2
1716,作业,2
5344,少雨,2
5275,辞去,2
1602,踏上,2
2129,踢,2
1820,肩负,2
2063,切割,2
2128,晋级,2
1778,纷飞,2
1880,防疫,2
2067,呼应,2
1777,战,2
1956,妥协,2
2070,签约,2
5059,扮演,2
5068,指挥 ,2
2344,开通,2
5069,流 ,2
2315,跑动,2
1522,来袭 ,2
1768,捡,2
2107,好了,2
4875,驱动,2
4915,刮除,2
1313,冲锋,2
5305,引入,2
1796,呆,2
1384,间断,2
1437,救助,2
1753,僵持,2
2112,排挤,2
1438,送来,2
5083,筑,2
5232,捕捉,2
5338,惊见,2
5281,逾,2
1765,敬业,2
1443,摆放,2
1923,闯,2
2308,卷起,2
5092,做足,2
1763,褪去,2
2118,写道,2
1555,疏导,2
2119,出道,2
2252,催生,2
2156,崇敬,2
4913,整合,2
1912,降雪,2
2340,超越,2
2238,闪亮,2
5070,来回,2
5071,抓 ,2
1941,搜索,2
1515,横空,2
5072,审核,2
2255,看好,2
2236,聚,2
5073,相聚,2
4985,预,2
2165,抗议,2
1373,平安,2
2237,发散,2
5074,易览,2
2239,带入,2
5282,灌溉,2
1934, 带,2
1770,拾,2
1339,引人注目,2
2333,搭,2
2100,出海,2
5303,迈出,2
4869,侵,2
2102,证,2
2160,差,2
2325,制图,2
2104,续约,2
1563,突袭,2
1769,遗漏,2
1301, 暖,2
4894,估摸,2
4841,丢下,2
2422,赋予,2
1478, 抵抗,2
2261, 像,2
2033,巩固,2
1837,积蓄,2
2204, 非,2
4901, 楼,2
2433,中 ,2
2036,保留,2
5109,演唱,2
2206,享年,2
4814, 赴,2
2272,热搜,2
2423,设 ,2
1266,抚平,2
1654,值守,2
5119,限制,2
2419,守,2
2139,涨 ,2
2417,选出,2
4900,继,2
1990,曝出,2
5019,吸食,2
1989,视为,2
4899,晃,2
1416,集,2
2208,重温,2
4821,喊,2
4946,长,2
1644,刺杀,2
1786,死 ,2
1997, 靠,2
4807,救灾,2
5135,入市,2
2191,签订,2
2013,齐聚,2
5260,滚滚,2
1258,住在,2
2011, 选,2
5323,少,2
4966,主导,2
2022,执导,2
2267,姓,2
2023,出演 ,2
1458,捐献,2
1414,缠绕,2
2004,带走,2
4940, 预防,2
1342,悬停,2
2147,敲响,2
2025,改编,2
4902,排好,2
5112,切入,2
5189,健身,2
1496,独居,2
1261,求,2
1497,照顾,2
5199,隐身,2
5025,发黄,2
2439,堪比,2
1784,抵挡,2
2042,服,2
1655, 守护,2
2394,见面,2
1400,发力,2
1684,停水,2
2210,爆出,2
1687,送达,2
4832,回想,2
4947,迁,2
1689,招聘,2
1296,张贴,2
1968,屈服,2
2217,嫁,2
2218,进来,2
4948,小心 ,2
1694,从警,2
4909,教,2
4950,害螨,2
5123,刷新,2
1966,犯下,2
2384,退出,2
4931,追施,2
2150,不可思议,2
4930,兴,2
1299, 战,2
1699,渗透,2
1700,登机,2
4952,节省,2
2055,触,2
2057,焕发,2
1682,身着,2
1685,必不可少 ,2
5169,不断,2
2047,有望,2
5180,挺进,2
1621,收官,2
4898,吓一跳,2
1620,交织,2
1275,盖,2
1869,破产,2
5286,戏水,2
5320,供应,2
4897,炸土,2
1421,培养,2
4826,位列,2
5104,播撒,2
1325,咬牙,2
1670,跌破,2
2302,辅助,2
2397,去 ,2
1467,坚守 ,2
2213,刮,2
4896,开山,2
4828,救下,2
1422,胜,2
1293, 落实,2
1972,身亡 ,2
1674,携,2
5269,换新,1
4274,核对,1
4278,怀孕,1
5091,蛰伏,1
4268,逗留,1
4273,悲痛如斯,1
4277,瞒,1
4272,拥抱,1
5268, 向,1
4270,竖起,1
4275,鸣 ,1
4269,以赴,1
5270,付,1
4798,高居,1
4266,添加,1
5098,凸显,1
5099,融创,1
5100,想念,1
5101,玩到,1
4235,将近,1
4234,刨开,1
5102,闯入,1
5265,背 ,1
5513,讨厌,1
5103,撑开,1
4233,埋压 ,1
4231,流压,1
5105,风 ,1
5106,扑面,1
5264,湿透,1
5107,关上,1
5108,补水,1
5110,嗨翻,1
4224,掏空 ,1
4223,地陷,1
5111,主创,1
5113,打通 ,1
5114,点映,1
4219,遇难 ,1
5514,逃脱,1
5263, 酷热难耐,1
5262,初升,1
5261,奔涌,1
4217,退去,1
4216,接回 ,1
4238,生死,1
4239,刨挖 ,1
4265,过水,1
4240,公报,1
4264,涉水,1
4263,漏电,1
4262,淹浸,1
5511,申报,1
4261,知悉,1
5267, 奋勇,1
4260,挑衅,1
5093,扳回,1
4259,致 ,1
4258,头着,1
4257,轻伤,1
4256,行经,1
5094,殊途同归,1
4254,紧贴,1
4253,贪恋,1
5095,百花齐放 ,1
5096,兼具,1
4251,教训,1
4249,下陷,1
5512,猜,1
4248,捞,1
4247,拿起,1
4246,浸,1
4245,伴生,1
4244,被困,1
4243,包伤,1
5266,斗志昂扬,1
4242,上演 ,1
4241,遇多,1
4279,撒谎 ,1
4302,住上,1
5271,瞎 ,1
5048,积压 ,1
4350,相距,1
4351,流淌,1
5053, 承古开,1
5503,治 重在,1
4353,到来 ,1
4354,迫,1
4356,差不多,1
4357,写入,1
3938,茹毛饮血,1
5052,蛀空 ,1
5051,销往,1
5050,追查,1
4361,见诸,1
5049,烂掉,1
4363,遇 ,1
5504,家喻户晓 ,1
4348,洗去 ,1
5054,不解,1
4341,受灾 ,1
5058, 猜,1
4336,接踵而来,1
4337, 放眼,1
4338,  大葱,1
4339,推高,1
5057,议论,1
5056,获奖,1
4347,吃上,1
4342,加剧 ,1
4343,相邻,1
4344,南下,1
5285,照耀,1
4346,摆动,1
5055,领奖,1
4364,泡水 ,1
4365,上饶,1
5272,摆明,1
5046,耸人听闻,1
5037,蠢蠢欲动,1
4377,渡,1
5036,腐,1
5035,为害,1
4378,升级 ,1
4379,泡 ,1
5034,分散,1
5033,孵化,1
5032,产卵,1
4384,夜袭,1
5289,烤 ,1
5031,成堆,1
5502,舒,1
5030,招食,1
5029,啃食,1
4376,调配,1
5038,胜于,1
4375,展望,1
4369,斗争,1
5044,煮完,1
5287,纵贯,1
4366,迎新,1
4367,绕道,1
4368,返贫致贫,1
5288, 烧,1
4370,依 ,1
5039, 基于,1
5042,入青,1
4371,偏多,1
5041,采收,1
4372,填堵,1
5040,推广,1
4373,谱写,1
4335,怎么,1
4333, 合肥,1
4332,扩建,1
5061,参演,1
5509,退烧 ,1
5276,公认,1
5508,吃药,1
5507,谎报,1
5277,歉收,1
5506,可否,1
5081,对标,1
5278,抵消 ,1
4295,录得,1
5279,存储,1
5280,高出,1
4296,分流,1
5080,身为,1
5079,摇旗呐喊,1
4300,定 ,1
5510,隐瞒,1
4294,畏惧,1
5084,献给,1
5088,下手,1
4280,集训,1
4281,心疼,1
5273,离职,1
4282,祝贺,1
5090,敌,1
5089,战罢,1
4286,增高,1
4293,退缩 ,1
5087,何去何从 ,1
5086,助,1
4288,松动,1
5274,递交,1
4289,暴晒,1
4290,开裂 ,1
4301,竞渡,1
5259,退,1
4303,休息,1
4327,围困,1
4322,实拍,1
4323,挂断,1
4324,冲塌,1
4325,埋住,1
4326,跋山涉水 ,1
5066,开出,1
5065,绽,1
5505,痊愈,1
5064,盛开,1
4328,灌满,1
5063,脱衣服,1
5062,飙到,1
4330,垮塌 ,1
4331,得当,1
4321,改作,1
4318,往返,1
5078, 瞧,1
4310, 明起,1
5077,各显神通,1
4306,动弹 ,1
4307,露出,1
4308,暴涨 ,1
5283,远胜于,1
4309,出动 ,1
4312,滑落,1
5284,散,1
5076,成团出道 ,1
5075,趁热打铁,1
4314,滑动,1
4315,崩落 ,1
4316,滚动,1
4317,活跃,1
4215,插上,1
4172,震动,1
5258,介,1
4040,西征,1
4032,掌权,1
4033,定下,1
4034,比 ,1
4035,考验,1
4036,缩成,1
4037,免遭,1
5213,热到,1
4039,东征,1
4041,拜占庭,1
5515,好过,1
4042,诧异,1
5214,热浪,1
5215,勇夺,1
5533,散播,1
5216,铺排,1
4044,入关,1
4045,打到,1
5217,找来,1
4031,加诸于,1
4030,一雪,1
5212,飙高,1
5211,断电,1
5536,疏,1
5208,十足,1
5209,主打,1
5162,UP,1
5160,找上门 ,1
5159,伤人,1
4021,约束,1
5535,隔,1
5158,放炮 ,1
5157,见 ,1
5534,1 4,1
4022,动武,1
5156,撬动,1
4024,感叹,1
4025,自诩,1
4026,动武 ,1
5210,打平,1
4047,凶猛 ,1
4048,攻入,1
4049,独占,1
4064,掩护,1
4066,对称,1
5226,多云,1
5227,烤熟,1
5228,休,1
5229,按捺,1
4070,宣扬,1
4071,下定决心,1
5230,搞事,1
4072,对战,1
4073,待宰羔,1
4074,倒退,1
4075,民不聊生,1
5231,拽回,1
4077,张弛,1
4078,讲究,1
5155,专电,1
4079,生动,1
4065,就,1
5225, 摄,1
4050,宣,1
4062,动山摇 ,1
4051, 及,1
4052,宣战,1
5218,集合,1
4053,埋设,1
5219, 多元化,1
4054,宛平,1
5220,如火如荼 ,1
5532,荣获,1
4056,穿梭,1
5221,免税,1
4058,寄,1
4059,甘心,1
5222,验下,1
4060,盘踞,1
5223,消毒 ,1
5224,浸透,1
4061,固守,1
5537,漏,1
5207,估估,1
5163,开放 ,1
5540,探究,1
3955,加深,1
3957,战斗 ,1
3958,高喊,1
3960,付费,1
3961,恭喜,1
5188,市值化,1
3963,照庆,1
3964,表态,1
3965,捉摸,1
5187,涨超,1
3967,获利,1
3968,辩解,1
3969,刮目相看,1
3970,举国,1
3971,欢腾,1
5186,抱有,1
3972,撑住,1
3954,击落 ,1
5190,散去,1
3974,访谈,1
3953,存在世,1
3939,命名,1
5194,驻训,1
5197,练兵 ,1
3941,遣送,1
3942,为界,1
5193,笑语,1
3944,惨绝人寰,1
3945,干尽,1
3946,伤天害理,1
3947,抹掉,1
3948,数慰,1
3949,思绪万千,1
5198,一脸懵 ,1
3950,功不可没 ,1
3951,开来,1
5192,开阖,1
5191, 危险 ,1
3973,图,1
5185,震荡,1
5164,有余,1
5173,回眸,1
5171,出让,1
5170,拍价,1
5168, 至于,1
5167,说说,1
4001,热衷于,1
4002,发家,1
4003,致富,1
5166,入手,1
4005,打乱,1
5205,摇,1
4006,衰落,1
4007,得不偿失,1
5206,摇 ,1
4008,归 ,1
5538,不懈,1
4010,短兵相接,1
5165,成功,1
5172,相约 ,1
5174,端 ,1
3975,见光,1
5175,荡起,1
3976,疏于,1
3977,措手不及 ,1
3978,还手,1
5184,安放,1
5183,蹿火,1
5200,明显,1
5539,作恶多端,1
5182,惹,1
5181,跑  ,1
5179, 全,1
5201,体验服,1
5202,进修,1
5178,启,1
5203, 顶,1
5177,开战 ,1
5176,变拖,1
5204,坐满,1
4080,现 ,1
4081,不乏,1
4082,获称,1
5246, 炙烤,1
5247,基于,1
4164,中弹,1
4165,志得意满,1
5129,走过,1
4166,四分五裂 ,1
4167,爱好,1
4168, 修,1
4169,返乡,1
4170,住进,1
5128,湖泊,1
5518,兜售,1
4387,装填,1
5127,遗过,1
4175,疼,1
4176,缺水,1
4177,取,1
4178,谢谢 ,1
4163,伏击,1
5519,侵占,1
5125, 高开低,1
5245,流,1
4148,象征,1
5131,闯关,1
5130,涌现,1
4150,受累,1
5241,离家,1
5242,打拼 ,1
4151,失败于,1
4152,受惠于,1
4153,烙下,1
4154,复国,1
5243,感慨道,1
4156,值得一提,1
4157,推倒,1
5244,汹涌 ,1
4158, 摆脱,1
5521,走入,1
5520,毛骨悚然,1
5126, 邀,1
4179,定做,1
5132,称霸,1
4197,入驻,1
5250,暴击,1
5118,致死,1
4201,背,1
5117,出街,1
4203,挖通,1
5116,洞悉,1
5115,折射,1
5251,息,1
4205,找着,1
5252,挡风,1
4206,得心应手,1
5253,配,1
5254,纳凉,1
5255,趴,1
5256, 躲避,1
4210,避风 ,1
5257,灼灼,1
5120,突破 ,1
4196,清通,1
4180,平整,1
4195,交投藏高,1
5248,上岸,1
5124,站稳,1
5122,上佳,1
4183,持续不断,1
4184, 震,1
4185,进乡,1
4186,挡住,1
4187,自带,1
4188,续 ,1
4189,绕行,1
5121,点过,1
4191,出港,1
4192,回港,1
5249, 晴,1
4193,避风,1
5516,锻炼,1
4194,不尽,1
5522,筛选,1
4146, 位列,1
4083,入局,1
4098,击伤,1
5149,逛,1
5147,播映,1
5146,预告,1
5530,采,1
5529,可控,1
5145,动画化,1
5528,细分 ,1
5527,立体 ,1
5144,争论 ,1
4106,挫败,1
4107,力排,1
5143,引来,1
4108,分割,1
5142,捡到,1
4110,收复,1
4111,祈祷 ,1
4113,告捷,1
4099,护桥,1
4097,抗美援朝,1
5141, 剃须 ,1
5150,停    ,1
4084,争霸,1
4085,收购 ,1
4086,对应,1
4087,值回,1
5233,说唱,1
5154,进场,1
5153,果不其然,1
4088,穿插,1
4089, 猎杀,1
5152,惊喜,1
4091,谈谈,1
4092,处死,1
5531,荣立,1
4093,打磨,1
4094,在短,1
5234,DP,1
5151,打烊,1
4114,错失,1
5140,恋爱,1
4145,跃,1
5236,如上,1
4132,表意,1
4133,代替,1
4134,翻天覆地 ,1
4135,广为人知,1
4136,元气大伤 ,1
4137,花光,1
5238,围 ,1
4139,甩给,1
5239,温风,1
4140,俗 ,1
5133,附送,1
4141,抗 ,1
4142,炸掉,1
4143,为人,1
4144,苟言笑 ,1
5240,因循,1
5523,送给,1
5237, 突,1
4131,精雕细琢,1
4116,破灭,1
5134,耳闻,1
5139,暴晒 ,1
5138,任重道远  ,1
4117,丢,1
4118,沦陷 ,1
5137,追捧,1
4120,轻而易举,1
4121,统领,1
4122,保有,1
4123,集会,1
5235,热榜,1
4124,打败,1
4125,敬献,1
4126,遣返,1
5136,深得,1
5524,领略,1
4128,相处,1
4129,看病,1
5290,升高 ,1
4432,眼看,1
4388,转运,1
4883, 近,1
5336,穿着,1
4634,返航,1
4635,燃烧 ,1
5387,肃,1
5386,哀  ,1
4636,安顿,1
5385,表,1
4637,引路,1
4640,裂开,1
4864,消息,1
4882,小瞧,1
4881,跑到,1
4641,尽责,1
5384,惊闻,1
5383,紧锣密鼓,1
4880,摆摊,1
4879,爆裂 ,1
4642,震碎,1
4632,锚定 ,1
4884, 没错 ,1
5335,过去 ,1
5389,衡量,1
4893,强震,1
4627,申,1
4892, 轰隆,1
5332,去往,1
5333, 惊见刻,1
4628,引擎,1
4889,继从化,1
4630,失灵,1
4888, 雨,1
5334,围攻,1
4887,震感,1
4886, 热闹 ,1
5393,存活,1
4885,楼晃,1
5392,找出,1
5391,记述,1
5390,比较 ,1
5382,轮灌,1
4878, 距,1
5337,上任,1
5339,求解,1
5340,发财,1
4870,试点,1
4868,开工,1
5377,充斥,1
5376,落 ,1
4657,祸及,1
4658,判定,1
4659,拎回,1
4660,充电,1
5341,开垦,1
4866,截图,1
4661,带着,1
4662,居 ,1
4663,踢完,1
4664,甩干,1
4865,熔毁,1
4665, 吸,1
5378,有碍,1
5379,剩,1
4877,起名,1
4656,烧空,1
4643,进食,1
5381,上圳,1
4644,给养,1
5380,久旱,1
4645,弃用,1
4646,点火,1
4647,下落不明 ,1
4648,入院,1
4649,受损 ,1
4650,跳进,1
